sku,_product_websites,_root_category,_category,_store,name,price,status,visibility,tax_class_id,weight,description,short_description
N-CACTUS-SET,base,Default Category,Garden/Houseplants,,Cactus trio,20,1,4,2,2,"Three small cacti in 6 cm pots. Three different shapes, sold as a set. A sunny sill and a drink once a month is all they ask.",Three small cacti in 6 cm pots.
,,,,,,,,,,,,
,,,,fr,Cactus trio,,,,,,"Three small cacti in 6 cm pots. Three different shapes, sold as a set. A sunny sill and a drink once a month is all they ask.",Three small cacti in 6 cm pots.
,,,,de,Cactus trio,,,,,,"Three small cacti in 6 cm pots. Three different shapes, sold as a set. A sunny sill and a drink once a month is all they ask.",Three small cacti in 6 cm pots.
,,,,it,Cactus trio,,,,,,"Three small cacti in 6 cm pots. Three different shapes, sold as a set. A sunny sill and a drink once a month is all they ask.",Three small cacti in 6 cm pots.
N-LAVENDER-9-CM,base,,,,Lavender 9 cm,9,1,1,2,2,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,,,,,,,,,
,,,,fr,Lavender 9 cm,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,de,Lavender 9 cm,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,it,Lavender 9 cm,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
N-LAVENDER-17-CM,base,,,,Lavender 17 cm,9,1,1,2,2,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,,,,,,,,,
,,,,fr,Lavender 17 cm,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,de,Lavender 17 cm,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,it,Lavender 17 cm,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
N-LAVENDER,base,Default Category,Garden/Outdoor Plants,,Lavender,9,1,4,2,2,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,,,,,,,,,
,,,,fr,Lavender,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,de,Lavender,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
,,,,it,Lavender,,,,,,"English lavender for sun and poor soil. Bees will find it. A 2 litre pot, ready to plant. Cut it back after flowering to keep it compact.",English lavender for sun and poor soil.
N-ROSEMARY,base,Default Category,Garden/Outdoor Plants,,Rosemary,8,1,4,2,2,Upright rosemary for a pot by the kitchen door. A 2 litre pot with a plant of about 40 cm. Snip what you need all year round.,Upright rosemary for a pot by the kitchen door.
,,Default Category,Garden/Seeds & Bulbs,,,,,,,,,
,,,,fr,Rosemary,,,,,,Upright rosemary for a pot by the kitchen door. A 2 litre pot with a plant of about 40 cm. Snip what you need all year round.,Upright rosemary for a pot by the kitchen door.
,,,,de,Rosemary,,,,,,Upright rosemary for a pot by the kitchen door. A 2 litre pot with a plant of about 40 cm. Snip what you need all year round.,Upright rosemary for a pot by the kitchen door.
,,,,it,Rosemary,,,,,,Upright rosemary for a pot by the kitchen door. A 2 litre pot with a plant of about 40 cm. Snip what you need all year round.,Upright rosemary for a pot by the kitchen door.
N-HYDRANGEA-17-CM,base,,,,Hydrangea 17 cm,24,1,1,2,2,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,,,,,,,,,
,,,,fr,Hydrangea 17 cm,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,de,Hydrangea 17 cm,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,it,Hydrangea 17 cm,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
N-HYDRANGEA-30-CM,base,,,,Hydrangea 30 cm,24,1,1,2,2,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,,,,,,,,,
,,,,fr,Hydrangea 30 cm,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,de,Hydrangea 30 cm,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,it,Hydrangea 30 cm,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
N-HYDRANGEA,base,Default Category,Garden/Outdoor Plants,,Hydrangea,24,1,4,2,2,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,,,,,,,,,
,,,,fr,Hydrangea,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,de,Hydrangea,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
,,,,it,Hydrangea,,,,,,"A mophead hydrangea that flowers blue in acid soil and pink in lime. A 3 litre pot, flowering from July. The colour depends on your soil, and the label explains how.",A mophead hydrangea that flowers blue in acid soil and pink in lime.
N-JAPANESE-MAPLE,base,Default Category,Garden/Outdoor Plants,,Japanese maple,55,1,4,2,2,A slow red maple for a pot or a sheltered corner. A 5 litre pot at about 80 cm tall. It wants shelter from wind and afternoon sun.,A slow red maple for a pot or a sheltered corner.
,,,,,,,,,,,,
,,,,fr,Japanese maple,,,,,,A slow red maple for a pot or a sheltered corner. A 5 litre pot at about 80 cm tall. It wants shelter from wind and afternoon sun.,A slow red maple for a pot or a sheltered corner.
,,,,de,Japanese maple,,,,,,A slow red maple for a pot or a sheltered corner. A 5 litre pot at about 80 cm tall. It wants shelter from wind and afternoon sun.,A slow red maple for a pot or a sheltered corner.
,,,,it,Japanese maple,,,,,,A slow red maple for a pot or a sheltered corner. A 5 litre pot at about 80 cm tall. It wants shelter from wind and afternoon sun.,A slow red maple for a pot or a sheltered corner.
N-GRASS,base,Default Category,Garden/Outdoor Plants,,Fountain grass,12,1,4,2,2,"A soft grass that moves in wind and holds its seed heads into winter. A 2 litre pot, about 60 cm tall in flower. Cut it down in February and it comes back.",A soft grass that moves in wind and holds its seed heads into winter.
,,,,,,,,,,,,
,,,,fr,Fountain grass,,,,,,"A soft grass that moves in wind and holds its seed heads into winter. A 2 litre pot, about 60 cm tall in flower. Cut it down in February and it comes back.",A soft grass that moves in wind and holds its seed heads into winter.
,,,,de,Fountain grass,,,,,,"A soft grass that moves in wind and holds its seed heads into winter. A 2 litre pot, about 60 cm tall in flower. Cut it down in February and it comes back.",A soft grass that moves in wind and holds its seed heads into winter.
,,,,it,Fountain grass,,,,,,"A soft grass that moves in wind and holds its seed heads into winter. A 2 litre pot, about 60 cm tall in flower. Cut it down in February and it comes back.",A soft grass that moves in wind and holds its seed heads into winter.
N-FERN-OUTDOOR,base,Default Category,Garden/Outdoor Plants,,Hardy fern,14,1,4,2,2,A shield fern for dry shade under trees. A 2 litre pot with fronds of about 40 cm. It is evergreen and needs nothing once settled.,A shield fern for dry shade under trees.
,,,,,,,,,,,,
,,,,fr,Hardy fern,,,,,,A shield fern for dry shade under trees. A 2 litre pot with fronds of about 40 cm. It is evergreen and needs nothing once settled.,A shield fern for dry shade under trees.
,,,,de,Hardy fern,,,,,,A shield fern for dry shade under trees. A 2 litre pot with fronds of about 40 cm. It is evergreen and needs nothing once settled.,A shield fern for dry shade under trees.
,,,,it,Hardy fern,,,,,,A shield fern for dry shade under trees. A 2 litre pot with fronds of about 40 cm. It is evergreen and needs nothing once settled.,A shield fern for dry shade under trees.
N-HOSTA,base,Default Category,Garden/Outdoor Plants,,Hosta,11,1,4,2,2,Big blue-green leaves for shade. Watch for slugs. A 2 litre pot with three to five leaves. It dies down in winter and returns bigger each spring.,Big blue-green leaves for shade.
,,,,,,,,,,,,
,,,,fr,Hosta,,,,,,Big blue-green leaves for shade. Watch for slugs. A 2 litre pot with three to five leaves. It dies down in winter and returns bigger each spring.,Big blue-green leaves for shade.
,,,,de,Hosta,,,,,,Big blue-green leaves for shade. Watch for slugs. A 2 litre pot with three to five leaves. It dies down in winter and returns bigger each spring.,Big blue-green leaves for shade.
,,,,it,Hosta,,,,,,Big blue-green leaves for shade. Watch for slugs. A 2 litre pot with three to five leaves. It dies down in winter and returns bigger each spring.,Big blue-green leaves for shade.
N-CLEMATIS,base,Default Category,Garden/Outdoor Plants,,Clematis,16,1,4,2,2,A late-flowering purple clematis for a fence or an obelisk. A 2 litre pot with a cane. Plant it deep and cut it to 30 cm each February.,A late-flowering purple clematis for a fence or an obelisk.
,,,,,,,,,,,,
,,,,fr,Clematis,,,,,,A late-flowering purple clematis for a fence or an obelisk. A 2 litre pot with a cane. Plant it deep and cut it to 30 cm each February.,A late-flowering purple clematis for a fence or an obelisk.
,,,,de,Clematis,,,,,,A late-flowering purple clematis for a fence or an obelisk. A 2 litre pot with a cane. Plant it deep and cut it to 30 cm each February.,A late-flowering purple clematis for a fence or an obelisk.
,,,,it,Clematis,,,,,,A late-flowering purple clematis for a fence or an obelisk. A 2 litre pot with a cane. Plant it deep and cut it to 30 cm each February.,A late-flowering purple clematis for a fence or an obelisk.
N-TOMATO-SEED,base,Default Category,Garden/Seeds & Bulbs,,"Tomato seed, Costoluto",3.5,1,4,2,2,"A ribbed beefsteak from our own seed bed. Forty seeds. Sow indoors in March and plant out after the last frost. Big, ribbed fruit from August.",A ribbed beefsteak from our own seed bed.
,,,,,,,,,,,,
,,,,fr,"Tomato seed, Costoluto",,,,,,"A ribbed beefsteak from our own seed bed. Forty seeds. Sow indoors in March and plant out after the last frost. Big, ribbed fruit from August.",A ribbed beefsteak from our own seed bed.
,,,,de,"Tomato seed, Costoluto",,,,,,"A ribbed beefsteak from our own seed bed. Forty seeds. Sow indoors in March and plant out after the last frost. Big, ribbed fruit from August.",A ribbed beefsteak from our own seed bed.
,,,,it,"Tomato seed, Costoluto",,,,,,"A ribbed beefsteak from our own seed bed. Forty seeds. Sow indoors in March and plant out after the last frost. Big, ribbed fruit from August.",A ribbed beefsteak from our own seed bed.
N-BEAN-SEED,base,Default Category,Garden/Seeds & Bulbs,,Climbing bean seed,3,1,4,2,2,"A purple-podded climbing bean that turns green when cooked. Fifty seeds. Sow in May, straight in the ground, beside a cane wigwam. Pick young for the best pods.",A purple-podded climbing bean that turns green when cooked.
,,,,,,,,,,,,
,,,,fr,Climbing bean seed,,,,,,"A purple-podded climbing bean that turns green when cooked. Fifty seeds. Sow in May, straight in the ground, beside a cane wigwam. Pick young for the best pods.",A purple-podded climbing bean that turns green when cooked.
